ball_strike_count,all_star_player,inning_topbot,game_id,obs,code
21,1.0,1,347923,2111,31
22,1.0,1,347923,2211,35
32,1.0,1,347923,3211,47
32,1.0,1,347923,3211,47
32,1.0,1,347923,3211,47
32,1.0,1,347923,3211,47
00,1.0,1,347923,0011,3
01,1.0,1,347923,0111,7
11,1.0,1,347923,1111,19
12,1.0,1,347923,1211,23
00,1.0,1,347923,0011,3
01,1.0,1,347923,0111,7
00,1.0,1,347923,0011,3
00,1.0,1,347923,0011,3
10,1.0,1,347923,1011,15
20,1.0,1,347923,2011,27
21,1.0,1,347923,2111,31
00,1.0,1,347923,0011,3
01,1.0,1,347923,0111,7
00,1.0,1,347923,0011,3
10,1.0,1,347923,1011,15
11,1.0,1,347923,1111,19
21,1.0,1,347923,2111,31
22,1.0,1,347923,2211,35
32,1.0,1,347923,3211,47
00,0.0,1,347923,0001,1
01,0.0,1,347923,0101,5
02,0.0,1,347923,0201,9
12,0.0,1,347923,1201,21
00,0.0,0,347923,0000,0
01,0.0,0,347923,0100,4
02,0.0,0,347923,0200,8
12,0.0,0,347923,1200,20
22,0.0,0,347923,2200,32
00,0.0,0,347923,0000,0
01,0.0,0,347923,0100,4
02,0.0,0,347923,0200,8
12,0.0,0,347923,1200,20
12,0.0,0,347923,1200,20
00,0.0,0,347923,0000,0
00,0.0,1,347923,0001,1
00,0.0,1,347923,0001,1
01,0.0,1,347923,0101,5
11,0.0,1,347923,1101,17
12,0.0,1,347923,1201,21
00,0.0,1,347923,0001,1
01,0.0,1,347923,0101,5
02,0.0,1,347923,0201,9
02,0.0,1,347923,0201,9
12,0.0,1,347923,1201,21
22,0.0,1,347923,2201,33
00,0.0,0,347923,0000,0
01,0.0,0,347923,0100,4
02,0.0,0,347923,0200,8
00,0.0,0,347923,0000,0
10,0.0,0,347923,1000,12
00,0.0,0,347923,0000,0
01,0.0,0,347923,0100,4
02,0.0,0,347923,0200,8
00,0.0,0,347923,0000,0
10,0.0,0,347923,1000,12
11,0.0,0,347923,1100,16
21,0.0,0,347923,2100,28
00,0.0,1,347923,0001,1
10,0.0,1,347923,1001,13
11,0.0,1,347923,1101,17
21,0.0,1,347923,2101,29
00,0.0,1,347923,0001,1
10,0.0,1,347923,1001,13
11,0.0,1,347923,1101,17
21,0.0,1,347923,2101,29
22,0.0,1,347923,2201,33
00,0.0,1,347923,0001,1
01,0.0,1,347923,0101,5
02,0.0,1,347923,0201,9
12,0.0,1,347923,1201,21
12,0.0,1,347923,1201,21
00,0.0,0,347923,0000,0
00,0.0,0,347923,0000,0
10,0.0,0,347923,1000,12
11,0.0,0,347923,1100,16
21,0.0,0,347923,2100,28
31,0.0,0,347923,3100,40
32,0.0,0,347923,3200,44
00,0.0,0,347923,0000,0
10,0.0,0,347923,1000,12
00,0.0,1,347923,0001,1
10,0.0,1,347923,1001,13
11,0.0,1,347923,1101,17
12,0.0,1,347923,1201,21
22,0.0,1,347923,2201,33
22,0.0,1,347923,2201,33
00,0.0,1,347923,0001,1
10,0.0,1,347923,1001,13
20,0.0,1,347923,2001,25
30,0.0,1,347923,3001,37
31,0.0,1,347923,3101,41
00,0.0,1,347923,0001,1
01,0.0,1,347923,0101,5
11,0.0,1,347923,1101,17
12,0.0,1,347923,1201,21
22,0.0,1,347923,2201,33
32,0.0,1,347923,3201,45
00,1.0,0,347923,0010,2
01,1.0,0,347923,0110,6
11,1.0,0,347923,1110,18
12,1.0,0,347923,1210,22
12,1.0,0,347923,1210,22
12,1.0,0,347923,1210,22
00,1.0,0,347923,0010,2
00,1.0,0,347923,0010,2
01,1.0,0,347923,0110,6
02,1.0,0,347923,0210,10
12,1.0,0,347923,1210,22
22,1.0,0,347923,2210,34
00,1.0,0,347923,0010,2
10,1.0,0,347923,1010,14
11,1.0,0,347923,1110,18
12,1.0,0,347923,1210,22
12,1.0,0,347923,1210,22
12,1.0,0,347923,1210,22
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
20,0.0,0,348099,2000,24
21,0.0,0,348099,2100,28
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
20,0.0,0,348099,2000,24
21,0.0,0,348099,2100,28
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
20,0.0,1,348099,2001,25
30,0.0,1,348099,3001,37
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
00,0.0,0,348099,0000,0
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
21,0.0,0,348099,2100,28
22,0.0,0,348099,2200,32
32,0.0,0,348099,3200,44
00,0.0,0,348099,0000,0
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
02,0.0,0,348099,0200,8
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
21,0.0,1,348099,2101,29
31,0.0,1,348099,3101,41
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
20,0.0,1,348099,2001,25
21,0.0,1,348099,2101,29
22,0.0,1,348099,2201,33
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
32,0.0,1,348099,3201,45
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
02,0.0,0,348099,0200,8
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
22,0.0,0,348099,2200,32
32,0.0,0,348099,3200,44
32,0.0,0,348099,3200,44
32,0.0,0,348099,3200,44
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
12,0.0,1,348099,1201,21
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
21,0.0,1,348099,2101,29
22,0.0,1,348099,2201,33
22,0.0,1,348099,2201,33
22,0.0,1,348099,2201,33
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
11,0.0,1,348099,1101,17
12,0.0,1,348099,1201,21
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
20,0.0,1,348099,2001,25
30,0.0,1,348099,3001,37
31,0.0,1,348099,3101,41
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
12,0.0,0,348099,1200,20
12,0.0,0,348099,1200,20
22,0.0,0,348099,2200,32
00,0.0,0,348099,0000,0
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
20,0.0,0,348099,2000,24
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
11,0.0,0,348099,1100,16
12,0.0,0,348099,1200,20
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
22,0.0,0,348099,2200,32
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
12,0.0,0,348099,1200,20
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
20,0.0,0,348099,2000,24
21,0.0,0,348099,2100,28
31,0.0,0,348099,3100,40
32,0.0,0,348099,3200,44
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
20,0.0,1,348099,2001,25
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
21,0.0,1,348099,2101,29
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
20,0.0,1,348099,2001,25
21,0.0,1,348099,2101,29
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
11,0.0,0,348099,1100,16
21,0.0,0,348099,2100,28
31,0.0,0,348099,3100,40
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
12,0.0,0,348099,1200,20
12,0.0,0,348099,1200,20
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
00,0.0,1,348099,0001,1
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
22,0.0,1,348099,2201,33
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
12,0.0,1,348099,1201,21
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
12,0.0,1,348099,1201,21
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
11,0.0,1,348099,1101,17
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
22,0.0,1,348099,2201,33
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
12,0.0,0,348099,1200,20
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
02,0.0,0,348099,0200,8
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
02,0.0,0,348099,0200,8
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
20,0.0,0,348099,2000,24
21,0.0,0,348099,2100,28
31,0.0,0,348099,3100,40
32,0.0,0,348099,3200,44
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
11,0.0,0,348099,1100,16
21,0.0,0,348099,2100,28
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
11,0.0,1,348099,1101,17
21,0.0,1,348099,2101,29
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
10,0.0,1,348099,1001,13
11,0.0,1,348099,1101,17
12,0.0,1,348099,1201,21
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
02,0.0,0,348099,0200,8
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
02,0.0,1,348099,0201,9
12,0.0,1,348099,1201,21
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
11,0.0,1,348099,1101,17
12,0.0,1,348099,1201,21
22,0.0,1,348099,2201,33
32,0.0,1,348099,3201,45
00,0.0,1,348099,0001,1
01,0.0,1,348099,0101,5
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
12,0.0,0,348099,1200,20
22,0.0,0,348099,2200,32
32,0.0,0,348099,3200,44
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
00,0.0,0,348099,0000,0
10,0.0,0,348099,1000,12
11,0.0,0,348099,1100,16
12,0.0,0,348099,1200,20
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
11,0.0,0,348099,1100,16
21,0.0,0,348099,2100,28
22,0.0,0,348099,2200,32
32,0.0,0,348099,3200,44
00,0.0,0,348099,0000,0
01,0.0,0,348099,0100,4
11,0.0,0,348099,1100,16
12,0.0,0,348099,1200,20
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
02,1.0,0,348158,0210,10
12,1.0,0,348158,1210,22
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
20,0.0,1,348158,2001,25
21,0.0,1,348158,2101,29
22,0.0,1,348158,2201,33
00,0.0,1,348158,0001,1
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
21,0.0,1,348158,2101,29
31,0.0,1,348158,3101,41
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
02,1.0,0,348158,0210,10
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
12,1.0,0,348158,1210,22
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
32,0.0,1,348158,3201,45
32,0.0,1,348158,3201,45
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
20,1.0,0,348158,2010,26
21,1.0,0,348158,2110,30
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
02,1.0,0,348158,0210,10
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
32,0.0,1,348158,3201,45
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
21,0.0,1,348158,2101,29
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
21,1.0,0,348158,2110,30
31,1.0,0,348158,3110,42
32,1.0,0,348158,3210,46
32,1.0,0,348158,3210,46
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
00,1.0,0,348158,0010,2
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
21,0.0,1,348158,2101,29
22,0.0,1,348158,2201,33
00,0.0,1,348158,0001,1
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
22,1.0,0,348158,2210,34
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
02,1.0,0,348158,0210,10
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
00,0.0,1,348158,0001,1
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
20,1.0,0,348158,2010,26
00,1.0,0,348158,0010,2
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
02,1.0,0,348158,0210,10
12,1.0,0,348158,1210,22
22,1.0,0,348158,2210,34
22,1.0,0,348158,2210,34
32,1.0,0,348158,3210,46
00,0.0,1,348158,0001,1
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
32,0.0,1,348158,3201,45
00,0.0,1,348158,0001,1
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
12,0.0,1,348158,1201,21
12,0.0,1,348158,1201,21
22,0.0,1,348158,2201,33
22,0.0,1,348158,2201,33
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
22,1.0,0,348158,2210,34
22,1.0,0,348158,2210,34
00,1.0,0,348158,0010,2
10,1.0,0,348158,1010,14
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
02,0.0,1,348158,0201,9
00,0.0,1,348158,0001,1
10,0.0,1,348158,1001,13
11,0.0,1,348158,1101,17
00,0.0,1,348158,0001,1
01,0.0,1,348158,0101,5
11,0.0,1,348158,1101,17
12,0.0,1,348158,1201,21
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
22,1.0,0,348158,2210,34
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
12,1.0,0,348158,1210,22
12,1.0,0,348158,1210,22
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
02,1.0,0,348158,0210,10
00,1.0,0,348158,0010,2
01,1.0,0,348158,0110,6
11,1.0,0,348158,1110,18
12,1.0,0,348158,1210,22
00,1.0,0,348196,0010,2
10,1.0,0,348196,1010,14
20,1.0,0,348196,2010,26
00,1.0,0,348196,0010,2
01,1.0,0,348196,0110,6
11,1.0,0,348196,1110,18
12,1.0,0,348196,1210,22
22,1.0,0,348196,2210,34
32,1.0,0,348196,3210,46
32,1.0,0,348196,3210,46
32,1.0,0,348196,3210,46
00,1.0,0,348196,0010,2
10,1.0,0,348196,1010,14
20,1.0,0,348196,2010,26
30,1.0,0,348196,3010,38
31,1.0,0,348196,3110,42
32,1.0,0,348196,3210,46
00,1.0,0,348196,0010,2
00,1.0,1,348196,0011,3
10,1.0,1,348196,1011,15
11,1.0,1,348196,1111,19
00,1.0,1,348196,0011,3
01,1.0,1,348196,0111,7
02,1.0,1,348196,0211,11
12,1.0,1,348196,1211,23
00,1.0,1,348196,0011,3
01,1.0,1,348196,0111,7
02,1.0,1,348196,0211,11
12,1.0,1,348196,1211,23
22,1.0,1,348196,2211,35
32,1.0,1,348196,3211,47
32,1.0,1,348196,3211,47
00,1.0,1,348196,0011,3
00,1.0,1,348196,0011,3
01,1.0,1,348196,0111,7
