pitch_location,pitch_category_breaking_pitch,pitch_category_offspeed_pitch,pitch_category_fastballs,pitch_category_other,dec_states,error_in_decision,post_s0,post_s1,post_s2,post_s3,post_s4,post_s5,post_s6,post_s7,post_s8,post_s9,post_s10,post_s11
0.0209999999999999,0,0,1,0,9,correct,0.0,0.0,1.0751033783699537e-257,8.382337e-317,8.4599274166122e-297,0.0,2.8586574046095704e-308,0.0,0.0,1.0,0.0,0.0
0.361,0,0,1,0,7,correct,0.0,0.0,0.0,6.807896364656672e-272,0.0,0.0,7.197295463900871e-271,1.0,0.0,4.808079806275153e-217,0.0,0.0
0.3709999999999999,0,0,1,0,10,correct,0.0,1.2292119699329399e-90,1.0164856633945924e-182,2.3707843355451145e-149,0.0,1.15e-321,2.3936279933086521e-141,0.0,0.0,5.5720947081573065e-84,1.0,0.0
0.3500000000000001,0,0,1,0,9,correct,0.0,0.0,2.8049460343398692e-210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3499999999999998,0,0,1,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0380316174544425e-306,0.0,0.0
1.09,1,0,0,0,10,correct,0.0,1.8703860501222797e-91,9.800428200977555e-241,1.0049195580534543e-238,0.0,0.0,1.0146024457457696e-230,0.0,0.0,2.3618795128681745e-173,1.0,0.0
0.02,0,0,1,0,1,do_nothing,0.0,1.0,2.1527067240682905e-148,3.9997758514239054e-135,0.0,5.695363949186244e-299,2.0989475841544068e-137,0.0,0.0,4.2387641211670095e-90,6e-323,0.0
0.219,0,0,1,0,9,correct,0.0,0.0,2.2819058900743487e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.011,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3399999999999998,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3809999999999999,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,3.845383787582503e-266,0.0,0.0,6.374292232110629e-197,0.0,0.0
0.1800000000000001,1,0,0,0,2,do_nothing,0.0,5.142257160134938e-10,0.9999999994857944,2.959025715913276e-110,0.0,7.21173834899622e-279,9.264269159343984e-132,0.0,0.0,3.5272061772624627e-78,0.0,0.0
0.1100000000000001,0,0,1,0,3,correct,1.1113018928158403e-283,3.1937854788446457e-180,5.701194296718715e-196,1.0,0.0,1.7475115675714089e-212,3.5705477e-317,1.1372561e-316,0.0,6.393402060598008e-234,0.0,0.0
0.721,0,0,1,0,0,do_nothing,1.0,0.0,0.0,1.8590075911591123e-135,0.0,4.527636115310455e-169,0.0,0.0,0.0,8.879463488819813e-178,0.0,0.0
0.389,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.361,1,0,0,0,0,correct,1.0,0.0,0.0,1.4398045501e-312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0,0,1,0,8,do_nothing,0.0,0.0,0.0,3.132520187461429e-221,0.0,6.656113668027354e-178,2.384901868094e-312,0.0,1.0,0.0,0.0,0.0
0.029,0,0,1,0,3,incorrect,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1600000000000001,0,0,1,0,8,do_nothing,0.0,0.0,0.0,1.7743647767198968e-307,0.0,1.9228644903701007e-269,0.0,0.0,1.0,0.0,0.0,0.0
0.4599999999999999,1,0,0,0,4,do_nothing,0.0,0.0,0.0,5.937914814634535e-98,1.0,5.575073296696763e-127,2.1721030057403694e-247,0.0,0.0,1.0103548917072253e-159,0.0,0.0
0.1999999999999999,0,1,0,0,3,do_nothing,1.1275934168961458e-136,0.0,2.637896342353931e-198,1.0,3.722384540097359e-25,2.335150336135504e-77,1.6189022643273418e-182,3.660956988785625e-262,1.8763409381007187e-118,2.4470010250553366e-99,0.0,0.0
0.049,0,0,1,0,9,incorrect,0.0,0.0,4.869282176305149e-262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07,1,0,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.121,0,1,0,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.119,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,2.385785490776981e-308,0.0,0.0,4.310307288432339e-247,0.0,0.0
0.24,0,0,1,0,2,correct,0.0,9.226907773533151e-10,0.9999999990773176,1.7611297923142512e-172,0.0,0.0,2.7060748962207672e-192,0.0,0.0,3.509717568771787e-139,0.0,0.0
0.1499999999999999,0,0,1,0,2,do_nothing,0.0,6.805680379929965e-105,1.0,3.4630695897271906e-111,0.0,1.1364257857521883e-158,6.199946745619122e-116,0.0,0.0,1.4056082007977482e-61,0.0,0.0
0.389,1,0,0,0,9,do_nothing,0.0,0.0,1.256271294516096e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.06,0,1,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3499999999999998,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3899999999999999,1,0,0,0,1,correct,0.0,1.0,3.2727622810547944e-184,1.4046618563952404e-273,0.0,0.0,4.593292920613116e-257,0.0,0.0,1.010988833541392e-217,0.0,0.0
0.4000000000000001,1,0,0,0,2,correct,0.0,9.226907773533151e-10,0.9999999990773176,1.7611297923142512e-172,0.0,0.0,2.7060748962210748e-192,0.0,0.0,3.509717568771787e-139,0.0,0.0
0.1400000000000001,1,0,0,0,2,correct,0.0,6.805680379929965e-105,1.0,3.4630695897271906e-111,0.0,1.136425785752059e-158,6.199946745619122e-116,0.0,0.0,1.4056082007977482e-61,0.0,0.0
0.1109999999999999,0,0,1,0,9,correct,0.0,0.0,1.256271294516096e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1909999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.411,0,0,1,0,10,correct,0.0,1.8703860501222797e-91,5.395488337250871e-241,2.50922256e-316,0.0,0.0,2.5334001517656107e-308,0.0,0.0,5.897468453109358e-251,1.0,0.0
0.64,0,1,0,0,1,correct,0.0,1.0,1.185142504495206e-148,9.987195271717636e-213,0.0,0.0,5.240943534520174e-215,0.0,0.0,1.058393434066316e-167,0.0,0.0
0.6500000000000001,1,0,0,0,2,do_nothing,0.0,5.079744711762895e-10,0.9999999994920472,1.2529307891875757e-111,0.0,1.7779182599705773e-280,1.9251985686233556e-131,0.0,0.0,2.496938739244874e-78,0.0,0.0
0.009,0,0,1,0,9,correct,0.0,0.0,1.2562712950371803e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.049,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2299999999999999,0,0,1,0,10,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.731,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,2.722179329457571e-266,0.0,0.0,4.5124147582369865e-197,0.0,0.0
0.2009999999999999,1,0,0,0,2,do_nothing,0.0,5.079744711762895e-10,0.9999999994920472,1.2529307891875757e-111,0.0,1.7779182599705773e-280,1.9251985686233556e-131,0.0,0.0,2.496938739244874e-78,0.0,0.0
0.7399999999999998,1,0,0,0,9,correct,0.0,6.715295388576569e-258,1.2562712950370374e-120,4.234434e-318,0.0,0.0,8.40836526457373e-308,0.0,0.0,1.0,0.0,0.0
0.621,1,0,0,0,7,do_nothing,0.0,0.0,8.740545666916101e-294,8.080881217949316e-272,0.0,0.0,8.543092792652914e-271,1.0,0.0,5.707125997496027e-217,0.0,0.0
0.1800000000000001,1,0,0,0,10,do_nothing,0.0,1.0455901880160623e-90,8.541301874761165e-183,4.7047496719494974e-148,0.0,3.918e-320,9.678657087510433e-142,0.0,0.0,6.614001090966614e-84,1.0,0.0
0.1809999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0499999999999998,0,0,1,0,0,do_nothing,1.0,0.0,0.0,9.601316e-318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2809999999999999,1,0,0,0,8,correct,0.0,0.0,0.0,1.7553664850260686e-189,4.180716780982104e-115,5.1300076779921246e-213,0.0,0.0,1.0,3.548729397867307e-262,0.0,0.0
0.0900000000000003,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.937914814634199e-98,1.0,5.5750732966964445e-127,2.1721030057403694e-247,0.0,0.0,1.0103548917071678e-159,0.0,0.0
0.2290000000000001,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.471,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.411,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3909999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,8.998842828057229e-195,1.0,8.448960606207252e-224,0.0,0.0,0.0,1.5311814256113846e-256,0.0,0.0
0.169,1,0,0,0,4,do_nothing,0.0,0.0,0.0,1.5154887041959131e-97,1.0,1.2015849011881242e-126,1.1956783950249856e-246,0.0,0.0,2.6230348232446057e-159,0.0,0.0
0.4909999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3899999999999999,0,1,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079,1,0,0,0,8,correct,0.0,0.0,0.0,0.0,0.0,1.2277063340172778e-306,0.0,0.0,1.0,0.0,0.0,0.0
0.471,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.791215809287164e-135,1.0,3.4803602007636354e-143,0.0,0.0,0.0,1.0665682591807861e-271,0.0,0.0
0.411,0,0,1,0,9,correct,0.0,0.0,1.0751033783699537e-257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.27,0,0,1,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7199999999999998,0,0,1,0,10,do_nothing,0.0,1.8703860495207252e-91,1.0960020564492237e-301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.25,0,0,1,0,1,correct,0.0,0.9999999996783232,2.4074162354209306e-209,8.153436363e-315,0.0,0.0,8.896694227296251e-307,0.0,0.0,1.820275809960112e-249,3.2167046848769827e-10,0.0
1.4090000000000005,1,0,0,0,1,correct,0.0,1.0,6.33635234841755e-58,5.58307890007093e-212,0.0,7.603229402354673e-286,4.0336359899655205e-214,0.0,0.0,6.955728828543731e-167,0.0,0.0
0.069,0,0,1,0,2,do_nothing,0.0,5.079744905459035e-10,0.9999999994920472,1.2529307306685934e-111,0.0,1.7779181769311942e-280,1.9251984787056505e-131,0.0,0.0,2.4969386226236573e-78,0.0,0.0
0.5609999999999999,0,0,1,0,9,do_nothing,7.469751891995456e-214,1.1766509783598387e-41,4.6705715972153524e-08,7.419557940676429e-102,0.0,6.188044305380331e-163,1.4733099055922118e-91,1.4620107811880731e-126,0.0,0.9999999532942648,5.117434762881282e-153,1.5915952444305495e-218
0.5,1,0,0,0,9,do_nothing,0.0,0.0,5.867505026564508e-128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3809999999999999,0,1,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.094450117200484e-307,0.0,0.0
0.48,0,0,1,0,10,do_nothing,0.0,0.0,0.0,2.869819660991993e-174,0.0,0.0,1.8652710562115393e-195,0.0,0.0,1.425288467466069e-270,1.0,0.0
0.411,0,1,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0099999999999997,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1709999999999999,1,0,0,0,8,do_nothing,0.0,0.0,0.0,1.774364776719695e-307,0.0,1.92286449037032e-269,0.0,0.0,1.0,0.0,0.0,0.0
0.3700000000000001,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.937914814634873e-98,1.0,5.5750732966958106e-127,2.1721030057403694e-247,0.0,0.0,1.0103548917072828e-159,0.0,0.0
0.2200000000000002,1,0,0,0,3,do_nothing,1.1995990531298549e-136,0.0,1.1169560062372678e-199,1.0,3.703522427487708e-25,4.0107109053273146e-77,3.298637613772488e-184,1.7523474715521952e-263,1.8989645804957333e-118,1.4636439855122488e-100,0.0,0.0
0.1600000000000001,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2099999999999999,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1709999999999999,0,1,0,0,8,correct,0.0,0.0,0.0,0.0,0.0,6.0116038617e-314,0.0,0.0,1.0,0.0,0.0,0.0
0.2199999999999999,0,0,1,0,4,correct,0.0,0.0,0.0,9.031702524004274e-137,1.0,8.86072716014278e-205,1.691097541999645e-239,0.0,0.0,2.212675851797046e-280,0.0,0.0
0.049,0,0,1,0,3,correct,3.3919773174995e-310,0.0,0.0,1.0,6.884876306728065e-160,7.455942018948539e-212,6.1322e-319,0.0,3.530189570484048e-253,2.7209252798214942e-235,0.0,0.0
0.009,0,0,1,0,0,do_nothing,1.0,0.0,0.0,1.8590075911591123e-135,0.0,4.527636115310455e-169,0.0,0.0,0.0,8.879463488820822e-178,0.0,0.0
0.019,0,1,0,0,3,incorrect,2.0542171852732823e-302,0.0,1.526999728926779e-307,1.0,4.280160087051185e-266,2.545367989507383e-205,1.844234999747e-312,0.0,4.936035076535418e-165,7.48701419626869e-229,0.0,0.0
0.71,0,0,1,0,0,do_nothing,1.0,0.0,0.0,5.4696941637453276e-129,0.0,4.5940895275587965e-154,0.0,0.0,0.0,3.0458256973863983e-180,0.0,0.0
0.349,1,0,0,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0,1,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.54,0,0,1,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28,1,0,0,0,4,do_nothing,0.0,0.0,0.0,1.0235640695200047e-206,1.0,1.6138651097839974e-214,0.0,0.0,0.0,0.0,0.0,0.0
0.651,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.686150048791316e-72,1.0,1.3836424225216837e-106,1.4672107780560889e-272,0.0,0.0,8.286641060802884e-127,0.0,0.0
0.1999999999999999,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5509999999999999,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1099999999999998,1,0,0,0,8,correct,0.0,0.0,0.0,4.715177769398341e-261,4.180716780981867e-115,1.3779970374535234e-284,0.0,0.0,1.0,0.0,0.0,0.0
0.019,0,0,1,0,4,correct,0.0,0.0,0.0,1.5950130169048327e-169,1.0,1.4975483407934615e-198,5.8346e-319,0.0,0.0,2.7139648416559067e-231,0.0,0.0
0.209,1,0,0,0,4,do_nothing,0.0,0.0,0.0,2.6861500487910097e-72,1.0,1.3836424225215263e-106,1.467210778056256e-272,0.0,0.0,8.286641060801943e-127,0.0,0.0
0.29,0,0,1,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0609999999999999,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0099999999999997,0,0,1,0,8,correct,0.0,0.0,0.0,4.715177769397806e-261,4.180716780982104e-115,1.37799703745368e-284,0.0,0.0,1.0,0.0,0.0,0.0
0.25,0,0,1,0,4,correct,0.0,0.0,0.0,1.5950130169049233e-169,1.0,1.4975483407935466e-198,5.8346e-319,0.0,0.0,2.713964841656216e-231,0.0,0.0
0.3900000000000001,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.6861500487908574e-72,1.0,1.383642422521605e-106,1.4672107780560889e-272,0.0,0.0,8.28664106080147e-127,0.0,0.0
0.471,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1809999999999999,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1809999999999999,1,0,0,0,8,do_nothing,0.0,0.0,0.0,4.715177769398341e-261,4.180716780982104e-115,1.3779970374538367e-284,0.0,0.0,1.0,0.0,0.0,0.0
0.4499999999999999,0,0,1,0,4,correct,0.0,0.0,0.0,1.5950130169049233e-169,1.0,1.4975483407935466e-198,5.8346e-319,0.0,0.0,2.7139648416559067e-231,0.0,0.0
0.631,1,0,0,0,4,do_nothing,0.0,0.0,0.0,2.686150048791316e-72,1.0,1.3836424225216837e-106,1.4672107780564229e-272,0.0,0.0,8.286641060802884e-127,0.0,0.0
0.411,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6500000000000001,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.209,1,0,0,0,4,correct,0.0,0.0,0.0,1.1853609253856667e-268,1.0,1.868972052602724e-276,0.0,0.0,0.0,0.0,0.0,0.0
0.141,0,0,1,0,4,correct,0.0,0.0,0.0,3.1107552544838317e-134,1.0,5.272841979055202e-207,1.8516898730785904e-249,0.0,0.0,4.78574420577903e-211,0.0,0.0
0.361,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.9839609175152216e-61,1.0,1.0545201917572494e-103,5.655285070818398e-190,0.0,0.0,3.791940776569401e-112,0.0,0.0
0.1200000000000001,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.241,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.179,1,0,0,0,8,do_nothing,0.0,0.0,0.0,1.765373693754309e-307,0.0,1.9131209278336196e-269,0.0,0.0,1.0,0.0,0.0,0.0
0.1,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.90782613983719e-98,1.0,3.229518757434916e-127,1.060620906229377e-245,0.0,0.0,1.6806078603843146e-158,0.0,0.0
0.189,0,0,1,0,9,correct,0.0,0.0,1.0751033783699537e-257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7609999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.609,1,0,0,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4600000000000002,0,1,0,0,1,correct,0.0,1.0,0.0,0.0,0.0,0.0,2.795020949917323e-257,0.0,0.0,4.6331605149987134e-188,0.0,0.0
0.5999999999999996,0,0,1,0,2,correct,0.0,4.045238104537924e-21,1.0,1.8915384666909294e-136,0.0,3.996566880809561e-210,5.5936026926886215e-126,0.0,0.0,2.563753244074274e-69,0.0,0.0
0.4690000000000001,0,0,1,0,9,correct,0.0,0.0,1.256271294516096e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2290000000000001,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3600000000000001,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.55,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,1.4988178943065764e-260,0.0,0.0,1.1712783781564056e-181,0.0,0.0
0.1799999999999999,0,0,1,0,2,do_nothing,0.0,4.045238213732216e-21,1.0,1.8915384041502894e-136,0.0,3.996566748669583e-210,5.5936025077452555e-126,0.0,0.0,2.5637531593079467e-69,0.0,0.0
0.1509999999999999,0,0,1,0,9,do_nothing,2.0057488888741817e-237,6.714888635261618e-53,3.30633672192738e-08,1.240442779362852e-100,0.0,1.7768821823232304e-161,5.018879743913989e-92,1.2012771472338224e-117,0.0,0.999999966936628,3.433276261767776e-164,3.199447939479138e-213
0.1100000000000001,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7790000000000001,1,0,0,0,0,correct,1.0,0.0,0.0,1.4398045501e-312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.471,0,0,1,0,8,do_nothing,0.0,0.0,0.0,3.132520187461429e-221,0.0,6.656113668026598e-178,2.384901868094e-312,0.0,1.0,0.0,0.0,0.0
0.3999999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.169,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.351,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7290000000000001,1,0,0,0,4,correct,0.0,0.0,0.0,1.5950130169048327e-169,1.0,1.4975483407932913e-198,5.8346e-319,0.0,0.0,2.7139648416559067e-231,0.0,0.0
0.019,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.6861500487910097e-72,1.0,1.3836424225215263e-106,1.467210778056256e-272,0.0,0.0,8.286641060801943e-127,0.0,0.0
0.4409999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4099999999999999,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1599999999999999,1,0,0,0,8,correct,0.0,0.0,0.0,0.0,0.0,1.2277063340174174e-306,0.0,0.0,1.0,0.0,0.0,0.0
0.3309999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.791215809287379e-135,1.0,3.4803602007638334e-143,0.0,0.0,0.0,1.0665682591809073e-271,0.0,0.0
0.069,0,0,1,0,9,do_nothing,0.0,0.0,1.0751033783699537e-257,1.5043421708899514e-233,1.5182669821148646e-213,5.353089158706642e-294,5.130310151449184e-225,0.0,1.3272397263e-313,1.0,0.0,0.0
0.0709999999999999,0,1,0,0,7,do_nothing,0.0,0.0,0.0,1.2217840365653165e-188,0.0,0.0,1.2916678270675342e-187,1.0,0.0,8.6288551399464405e-134,0.0,0.0
0.1809999999999999,0,0,1,0,9,correct,0.0,0.0,1.940330340519655e-240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0709999999999999,1,0,0,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.131,1,0,0,0,10,correct,0.0,1.8703860501223857e-91,5.3954883350138145e-241,0.0,0.0,0.0,5.0504e-319,0.0,0.0,1.2813547768821832e-269,1.0,0.0
0.019,0,0,1,0,1,correct,0.0,1.0,1.1851425040036247e-148,8.534987060289946e-277,0.0,0.0,4.593292920613116e-257,0.0,0.0,1.0109888335265075e-217,0.0,0.0
0.0099999999999997,0,0,1,0,2,do_nothing,0.0,9.226907782046655e-10,0.9999999990773176,7.992405502081665e-250,0.0,0.0,7.652659178312328e-251,0.0,0.0,1.0817559428219234e-205,0.0,0.0
0.3209999999999999,1,0,0,0,2,correct,0.0,8.51358271398495e-19,1.0,3.1600485311921513e-172,0.0,0.0,3.520997969059636e-192,0.0,0.0,6.3750920933291016e-139,0.0,0.0
0.8099999999999996,0,0,1,0,2,correct,0.0,6.2795385259690895e-114,1.0,3.4630695911417745e-111,0.0,1.1364257858988263e-158,6.199946746943539e-116,0.0,0.0,1.4056082013806956e-61,0.0,0.0
0.25,0,0,1,0,9,do_nothing,0.0,0.0,1.256271294516096e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7199999999999998,0,0,1,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4509999999999999,0,0,1,0,10,correct,0.0,1.8703860501224917e-91,5.395488337250871e-241,2.50922256e-316,0.0,0.0,2.5334001517656107e-308,0.0,0.0,5.897468453109358e-251,1.0,0.0
1.04,1,0,0,0,1,do_nothing,0.0,1.0,1.185142504495206e-148,9.9871952717165e-213,0.0,0.0,5.240943534519578e-215,0.0,0.0,1.058393434066316e-167,0.0,0.0
0.3289999999999999,1,0,0,0,2,do_nothing,0.0,5.079744711762607e-10,0.9999999994920472,1.2529307891875757e-111,0.0,1.7779182599705773e-280,1.9251985686233556e-131,0.0,0.0,2.496938739244874e-78,0.0,0.0
0.129,1,0,0,0,9,do_nothing,0.0,0.0,1.2562712950371091e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03,1,0,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0944502617294096e-307,0.0,0.0
0.421,0,0,1,0,10,do_nothing,0.0,0.0,0.0,2.869819660991993e-174,0.0,0.0,1.865271056211751e-195,0.0,0.0,1.425288467465907e-270,1.0,0.0
0.53,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1609999999999999,0,0,1,0,0,do_nothing,1.0,0.0,0.0,9.601316e-318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2209999999999999,0,1,0,0,8,correct,0.0,0.0,0.0,1.7553664850256695e-189,4.180716780982104e-115,5.1300076779915415e-213,0.0,0.0,1.0,3.548729397867307e-262,0.0,0.0
0.0099999999999997,1,0,0,0,4,do_nothing,0.0,0.0,0.0,5.937914814634535e-98,1.0,5.575073296696129e-127,2.1721030057403694e-247,0.0,0.0,1.0103548917072253e-159,0.0,0.0
0.2009999999999999,1,0,0,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1399999999999999,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.429,1,0,0,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
