ball_strike_count,all_star_player,inning_topbot,game_id,obs,code
02,0.0,0,233930,0200,8
00,0.0,0,233930,0000,0
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
02,0.0,0,233930,0200,8
00,1.0,1,233930,0011,3
10,1.0,1,233930,1011,15
20,1.0,1,233930,2011,27
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
02,1.0,1,233930,0211,11
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
02,1.0,1,233930,0211,11
12,1.0,1,233930,1211,23
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
20,0.0,0,233930,2000,24
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
11,0.0,0,233930,1100,16
12,0.0,0,233930,1200,20
22,0.0,0,233930,2200,32
32,0.0,0,233930,3200,44
32,0.0,0,233930,3200,44
32,0.0,0,233930,3200,44
32,0.0,0,233930,3200,44
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
00,0.0,0,233930,0000,0
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
11,0.0,0,233930,1100,16
00,1.0,1,233930,0011,3
10,1.0,1,233930,1011,15
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
11,1.0,1,233930,1111,19
12,1.0,1,233930,1211,23
22,1.0,1,233930,2211,35
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
02,1.0,1,233930,0211,11
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
02,0.0,0,233930,0200,8
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
20,0.0,0,233930,2000,24
21,0.0,0,233930,2100,28
22,0.0,0,233930,2200,32
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
11,1.0,1,233930,1111,19
12,1.0,1,233930,1211,23
22,1.0,1,233930,2211,35
22,1.0,1,233930,2211,35
22,1.0,1,233930,2211,35
22,1.0,1,233930,2211,35
32,1.0,1,233930,3211,47
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
02,1.0,1,233930,0211,11
02,1.0,1,233930,0211,11
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
11,0.0,0,233930,1100,16
21,0.0,0,233930,2100,28
22,0.0,0,233930,2200,32
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
11,0.0,0,233930,1100,16
21,0.0,0,233930,2100,28
22,0.0,0,233930,2200,32
22,0.0,0,233930,2200,32
22,0.0,0,233930,2200,32
22,0.0,0,233930,2200,32
32,0.0,0,233930,3200,44
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
02,0.0,0,233930,0200,8
12,0.0,0,233930,1200,20
22,0.0,0,233930,2200,32
32,0.0,0,233930,3200,44
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
02,0.0,0,233930,0200,8
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
02,1.0,1,233930,0211,11
12,1.0,1,233930,1211,23
22,1.0,1,233930,2211,35
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
11,1.0,1,233930,1111,19
12,1.0,1,233930,1211,23
22,1.0,1,233930,2211,35
22,1.0,1,233930,2211,35
00,1.0,1,233930,0011,3
00,1.0,1,233930,0011,3
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
11,0.0,0,233930,1100,16
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
11,0.0,0,233930,1100,16
12,0.0,0,233930,1200,20
22,0.0,0,233930,2200,32
22,0.0,0,233930,2200,32
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
02,0.0,0,233930,0200,8
12,0.0,0,233930,1200,20
12,0.0,0,233930,1200,20
00,1.0,1,233930,0011,3
10,1.0,1,233930,1011,15
00,1.0,1,233930,0011,3
10,1.0,1,233930,1011,15
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
11,1.0,1,233930,1111,19
21,1.0,1,233930,2111,31
22,1.0,1,233930,2211,35
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
11,1.0,1,233930,1111,19
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
11,0.0,0,233930,1100,16
00,0.0,0,233930,0000,0
01,0.0,0,233930,0100,4
11,0.0,0,233930,1100,16
21,0.0,0,233930,2100,28
31,0.0,0,233930,3100,40
32,0.0,0,233930,3200,44
00,0.0,0,233930,0000,0
10,0.0,0,233930,1000,12
11,0.0,0,233930,1100,16
21,0.0,0,233930,2100,28
00,1.0,1,233930,0011,3
10,1.0,1,233930,1011,15
20,1.0,1,233930,2011,27
21,1.0,1,233930,2111,31
31,1.0,1,233930,3111,43
00,1.0,1,233930,0011,3
00,1.0,1,233930,0011,3
00,1.0,1,233930,0011,3
01,1.0,1,233930,0111,7
11,1.0,1,233930,1111,19
21,1.0,1,233930,2111,31
00,1.0,1,233930,0011,3
10,1.0,1,233930,1011,15
20,1.0,1,233930,2011,27
21,1.0,1,233930,2111,31
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
02,1.0,0,234044,0210,10
12,1.0,0,234044,1210,22
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
02,1.0,0,234044,0210,10
12,1.0,0,234044,1210,22
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
02,1.0,0,234044,0210,10
12,1.0,0,234044,1210,22
22,1.0,0,234044,2210,34
22,1.0,0,234044,2210,34
22,1.0,0,234044,2210,34
22,1.0,0,234044,2210,34
32,1.0,0,234044,3210,46
32,1.0,0,234044,3210,46
32,1.0,0,234044,3210,46
32,1.0,0,234044,3210,46
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
31,1.0,0,234044,3110,42
32,1.0,0,234044,3210,46
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
21,0.0,1,234044,2101,29
31,0.0,1,234044,3101,41
32,0.0,1,234044,3201,45
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
31,1.0,0,234044,3110,42
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
20,1.0,0,234044,2010,26
21,1.0,0,234044,2110,30
31,1.0,0,234044,3110,42
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
11,1.0,0,234044,1110,18
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
12,1.0,0,234044,1210,22
12,1.0,0,234044,1210,22
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
21,0.0,1,234044,2101,29
22,0.0,1,234044,2201,33
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
02,0.0,1,234044,0201,9
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
02,1.0,0,234044,0210,10
12,1.0,0,234044,1210,22
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
31,1.0,0,234044,3110,42
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
12,1.0,0,234044,1210,22
12,1.0,0,234044,1210,22
12,1.0,0,234044,1210,22
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
22,0.0,1,234044,2201,33
32,0.0,1,234044,3201,45
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
02,0.0,1,234044,0201,9
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
31,1.0,0,234044,3110,42
32,1.0,0,234044,3210,46
32,1.0,0,234044,3210,46
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
11,1.0,0,234044,1110,18
12,1.0,0,234044,1210,22
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
20,1.0,0,234044,2010,26
21,1.0,0,234044,2110,30
22,1.0,0,234044,2210,34
32,1.0,0,234044,3210,46
32,1.0,0,234044,3210,46
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
20,0.0,1,234044,2001,25
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
22,0.0,1,234044,2201,33
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
02,0.0,1,234044,0201,9
12,0.0,1,234044,1201,21
00,0.0,0,234044,0000,0
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
02,0.0,0,234044,0200,8
02,0.0,0,234044,0200,8
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
02,0.0,0,234044,0200,8
12,0.0,0,234044,1200,20
22,0.0,0,234044,2200,32
00,0.0,0,234044,0000,0
10,0.0,0,234044,1000,12
20,0.0,0,234044,2000,24
21,0.0,0,234044,2100,28
31,0.0,0,234044,3100,40
32,0.0,0,234044,3200,44
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
12,0.0,1,234044,1201,21
22,0.0,1,234044,2201,33
22,0.0,1,234044,2201,33
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
22,0.0,1,234044,2201,33
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
22,0.0,1,234044,2201,33
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
11,0.0,0,234044,1100,16
21,0.0,0,234044,2100,28
00,0.0,0,234044,0000,0
10,0.0,0,234044,1000,12
20,0.0,0,234044,2000,24
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
11,0.0,0,234044,1100,16
12,0.0,0,234044,1200,20
22,0.0,0,234044,2200,32
22,0.0,0,234044,2200,32
00,0.0,0,234044,0000,0
10,0.0,0,234044,1000,12
20,0.0,0,234044,2000,24
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
11,0.0,0,234044,1100,16
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
00,0.0,1,234044,0001,1
00,0.0,0,234044,0000,0
10,0.0,0,234044,1000,12
00,0.0,0,234044,0000,0
01,0.0,0,234044,0100,4
02,0.0,0,234044,0200,8
00,0.0,0,234044,0000,0
10,0.0,0,234044,1000,12
11,0.0,0,234044,1100,16
12,0.0,0,234044,1200,20
22,0.0,0,234044,2200,32
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
02,0.0,1,234044,0201,9
12,0.0,1,234044,1201,21
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
11,1.0,0,234044,1110,18
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
11,1.0,0,234044,1110,18
21,1.0,0,234044,2110,30
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
02,1.0,0,234044,0210,10
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
21,0.0,1,234044,2101,29
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
11,0.0,1,234044,1101,17
21,0.0,1,234044,2101,29
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
00,1.0,0,234044,0010,2
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
20,1.0,0,234044,2010,26
00,1.0,0,234044,0010,2
01,1.0,0,234044,0110,6
00,1.0,0,234044,0010,2
10,1.0,0,234044,1010,14
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
11,0.0,1,234044,1101,17
12,0.0,1,234044,1201,21
12,0.0,1,234044,1201,21
00,0.0,1,234044,0001,1
01,0.0,1,234044,0101,5
02,0.0,1,234044,0201,9
12,0.0,1,234044,1201,21
00,0.0,1,234044,0001,1
10,0.0,1,234044,1001,13
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
02,0.0,0,234098,0200,8
12,0.0,0,234098,1200,20
12,0.0,0,234098,1200,20
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
02,0.0,0,234098,0200,8
12,0.0,0,234098,1200,20
22,0.0,0,234098,2200,32
32,0.0,0,234098,3200,44
00,0.0,0,234098,0000,0
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
11,1.0,1,234098,1111,19
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
11,1.0,1,234098,1111,19
00,0.0,0,234098,0000,0
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
11,0.0,0,234098,1100,16
12,0.0,0,234098,1200,20
12,0.0,0,234098,1200,20
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
02,1.0,1,234098,0211,11
02,1.0,1,234098,0211,11
02,1.0,1,234098,0211,11
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
22,1.0,1,234098,2211,35
22,1.0,1,234098,2211,35
22,1.0,1,234098,2211,35
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
22,1.0,1,234098,2211,35
32,1.0,1,234098,3211,47
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
02,0.0,0,234098,0200,8
12,0.0,0,234098,1200,20
12,0.0,0,234098,1200,20
12,0.0,0,234098,1200,20
22,0.0,0,234098,2200,32
32,0.0,0,234098,3200,44
00,0.0,0,234098,0000,0
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
02,1.0,1,234098,0211,11
12,1.0,1,234098,1211,23
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
11,0.0,0,234098,1100,16
21,0.0,0,234098,2100,28
31,0.0,0,234098,3100,40
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
02,0.0,0,234098,0200,8
12,0.0,0,234098,1200,20
12,0.0,0,234098,1200,20
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
02,0.0,0,234098,0200,8
02,0.0,0,234098,0200,8
12,0.0,0,234098,1200,20
22,0.0,0,234098,2200,32
22,0.0,0,234098,2200,32
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
11,0.0,0,234098,1100,16
12,0.0,0,234098,1200,20
00,0.0,0,234098,0000,0
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
11,0.0,0,234098,1100,16
21,0.0,0,234098,2100,28
31,0.0,0,234098,3100,40
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
20,1.0,1,234098,2011,27
21,1.0,1,234098,2111,31
31,1.0,1,234098,3111,43
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
02,1.0,1,234098,0211,11
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
22,1.0,1,234098,2211,35
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
22,1.0,1,234098,2211,35
32,1.0,1,234098,3211,47
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
11,0.0,0,234098,1100,16
21,0.0,0,234098,2100,28
22,0.0,0,234098,2200,32
00,0.0,0,234098,0000,0
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
02,0.0,0,234098,0200,8
12,0.0,0,234098,1200,20
22,0.0,0,234098,2200,32
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
02,1.0,1,234098,0211,11
02,1.0,1,234098,0211,11
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
22,1.0,1,234098,2211,35
32,1.0,1,234098,3211,47
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
11,1.0,1,234098,1111,19
12,1.0,1,234098,1211,23
22,1.0,1,234098,2211,35
22,1.0,1,234098,2211,35
00,0.0,0,234098,0000,0
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
11,0.0,0,234098,1100,16
12,0.0,0,234098,1200,20
22,0.0,0,234098,2200,32
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
11,1.0,1,234098,1111,19
21,1.0,1,234098,2111,31
31,1.0,1,234098,3111,43
00,1.0,1,234098,0011,3
10,1.0,1,234098,1011,15
20,1.0,1,234098,2011,27
21,1.0,1,234098,2111,31
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
11,1.0,1,234098,1111,19
21,1.0,1,234098,2111,31
31,1.0,1,234098,3111,43
00,1.0,1,234098,0011,3
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
11,1.0,1,234098,1111,19
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
02,1.0,1,234098,0211,11
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
12,1.0,1,234098,1211,23
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
20,0.0,0,234098,2000,24
00,0.0,0,234098,0000,0
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
00,1.0,1,234098,0011,3
00,1.0,1,234098,0011,3
00,1.0,1,234098,0011,3
01,1.0,1,234098,0111,7
00,0.0,1,234098,0001,1
10,0.0,1,234098,1001,13
20,0.0,1,234098,2001,25
21,0.0,1,234098,2101,29
22,0.0,1,234098,2201,33
32,0.0,1,234098,3201,45
32,0.0,1,234098,3201,45
00,0.0,1,234098,0001,1
10,0.0,1,234098,1001,13
20,0.0,1,234098,2001,25
30,0.0,1,234098,3001,37
00,0.0,1,234098,0001,1
01,0.0,1,234098,0101,5
02,0.0,1,234098,0201,9
12,0.0,1,234098,1201,21
22,0.0,1,234098,2201,33
22,0.0,1,234098,2201,33
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
11,0.0,0,234098,1100,16
12,0.0,0,234098,1200,20
22,0.0,0,234098,2200,32
22,0.0,0,234098,2200,32
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
11,0.0,0,234098,1100,16
21,0.0,0,234098,2100,28
31,0.0,0,234098,3100,40
00,0.0,0,234098,0000,0
00,0.0,0,234098,0000,0
10,0.0,0,234098,1000,12
20,0.0,0,234098,2000,24
30,0.0,0,234098,3000,36
31,0.0,0,234098,3100,40
00,0.0,0,234098,0000,0
01,0.0,0,234098,0100,4
11,0.0,0,234098,1100,16
00,0.0,1,234098,0001,1
10,0.0,1,234098,1001,13
11,0.0,1,234098,1101,17
21,0.0,1,234098,2101,29
22,0.0,1,234098,2201,33
22,0.0,1,234098,2201,33
22,0.0,1,234098,2201,33
00,0.0,1,234098,0001,1
01,0.0,1,234098,0101,5
00,0.0,1,234098,0001,1
01,0.0,1,234098,0101,5
02,0.0,1,234098,0201,9
12,0.0,1,234098,1201,21
12,0.0,1,234098,1201,21
12,0.0,1,234098,1201,21
22,0.0,1,234098,2201,33
22,0.0,1,234098,2201,33
32,0.0,1,234098,3201,45
00,0.0,1,234098,0001,1
10,0.0,1,234098,1001,13
00,0.0,1,234098,0001,1
01,0.0,1,234098,0101,5
00,1.0,0,234098,0010,2
01,1.0,0,234098,0110,6
11,1.0,0,234098,1110,18
21,1.0,0,234098,2110,30
00,1.0,0,234098,0010,2
01,1.0,0,234098,0110,6
00,1.0,0,234098,0010,2
00,0.0,1,234098,0001,1
10,0.0,1,234098,1001,13
11,0.0,1,234098,1101,17
12,0.0,1,234098,1201,21
22,0.0,1,234098,2201,33
22,0.0,1,234098,2201,33
22,0.0,1,234098,2201,33
32,0.0,1,234098,3201,45
32,0.0,1,234098,3201,45
32,0.0,1,234098,3201,45
00,0.0,1,234098,0001,1
01,0.0,1,234098,0101,5
02,0.0,1,234098,0201,9
12,0.0,1,234098,1201,21
00,0.0,1,234098,0001,1
01,0.0,1,234098,0101,5
02,0.0,1,234098,0201,9
00,0.0,0,234156,0000,0
01,0.0,0,234156,0100,4
11,0.0,0,234156,1100,16
21,0.0,0,234156,2100,28
22,0.0,0,234156,2200,32
32,0.0,0,234156,3200,44
00,0.0,0,234156,0000,0
10,0.0,0,234156,1000,12
11,0.0,0,234156,1100,16
21,0.0,0,234156,2100,28
22,0.0,0,234156,2200,32
00,0.0,0,234156,0000,0
01,0.0,0,234156,0100,4
11,0.0,0,234156,1100,16
12,0.0,0,234156,1200,20
00,0.0,0,234156,0000,0
01,0.0,0,234156,0100,4
02,0.0,0,234156,0200,8
02,0.0,0,234156,0200,8
12,0.0,0,234156,1200,20
22,0.0,0,234156,2200,32
32,0.0,0,234156,3200,44
32,0.0,0,234156,3200,44
32,0.0,0,234156,3200,44
00,0.0,0,234156,0000,0
00,0.0,0,234156,0000,0
01,0.0,0,234156,0100,4
02,0.0,0,234156,0200,8
12,0.0,0,234156,1200,20
22,0.0,0,234156,2200,32
22,0.0,0,234156,2200,32
00,0.0,1,234156,0001,1
10,0.0,1,234156,1001,13
20,0.0,1,234156,2001,25
00,0.0,1,234156,0001,1
10,0.0,1,234156,1001,13
20,0.0,1,234156,2001,25
30,0.0,1,234156,3001,37
31,0.0,1,234156,3101,41
