ball_strike_count,all_star_player,inning_topbot,game_id,obs,code
01,1.0,0,347996,0110,6
11,1.0,0,347996,1110,18
12,1.0,0,347996,1210,22
00,1.0,0,347996,0010,2
10,1.0,0,347996,1010,14
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
11,0.0,1,347996,1101,17
21,0.0,1,347996,2101,29
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
20,0.0,1,347996,2001,25
30,0.0,1,347996,3001,37
31,0.0,1,347996,3101,41
32,0.0,1,347996,3201,45
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
20,0.0,1,347996,2001,25
21,0.0,1,347996,2101,29
31,0.0,1,347996,3101,41
32,0.0,1,347996,3201,45
32,0.0,1,347996,3201,45
32,0.0,1,347996,3201,45
32,0.0,1,347996,3201,45
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
12,0.0,1,347996,1201,21
22,0.0,1,347996,2201,33
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
02,1.0,0,347996,0210,10
00,1.0,0,347996,0010,2
10,1.0,0,347996,1010,14
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
11,1.0,0,347996,1110,18
21,1.0,0,347996,2110,30
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
11,1.0,0,347996,1110,18
12,1.0,0,347996,1210,22
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
02,0.0,1,347996,0201,9
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
11,0.0,1,347996,1101,17
12,0.0,1,347996,1201,21
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
02,1.0,0,347996,0210,10
12,1.0,0,347996,1210,22
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
11,1.0,0,347996,1110,18
12,1.0,0,347996,1210,22
22,1.0,0,347996,2210,34
22,1.0,0,347996,2210,34
32,1.0,0,347996,3210,46
32,1.0,0,347996,3210,46
32,1.0,0,347996,3210,46
32,1.0,0,347996,3210,46
00,1.0,0,347996,0010,2
10,1.0,0,347996,1010,14
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
02,1.0,0,347996,0210,10
02,1.0,0,347996,0210,10
12,1.0,0,347996,1210,22
00,1.0,0,347996,0010,2
10,1.0,0,347996,1010,14
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
02,1.0,0,347996,0210,10
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
11,0.0,1,347996,1101,17
21,0.0,1,347996,2101,29
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
11,1.0,0,347996,1110,18
21,1.0,0,347996,2110,30
22,1.0,0,347996,2210,34
32,1.0,0,347996,3210,46
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
00,1.0,0,347996,0010,2
01,1.0,0,347996,0110,6
00,0.0,0,347996,0000,0
01,0.0,0,347996,0100,4
00,0.0,0,347996,0000,0
10,0.0,0,347996,1000,12
20,0.0,0,347996,2000,24
30,0.0,0,347996,3000,36
00,0.0,0,347996,0000,0
01,0.0,0,347996,0100,4
11,0.0,0,347996,1100,16
21,0.0,0,347996,2100,28
22,0.0,0,347996,2200,32
32,0.0,0,347996,3200,44
00,0.0,0,347996,0000,0
10,0.0,0,347996,1000,12
11,0.0,0,347996,1100,16
12,0.0,0,347996,1200,20
00,0.0,0,347996,0000,0
10,0.0,0,347996,1000,12
11,0.0,0,347996,1100,16
21,0.0,0,347996,2100,28
22,0.0,0,347996,2200,32
22,0.0,0,347996,2200,32
22,0.0,0,347996,2200,32
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
11,0.0,1,347996,1101,17
12,0.0,1,347996,1201,21
12,0.0,1,347996,1201,21
12,0.0,1,347996,1201,21
22,0.0,1,347996,2201,33
32,0.0,1,347996,3201,45
00,0.0,1,347996,0001,1
00,0.0,1,347996,0001,1
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
12,0.0,1,347996,1201,21
22,0.0,1,347996,2201,33
00,0.0,0,347996,0000,0
00,0.0,0,347996,0000,0
01,0.0,0,347996,0100,4
02,0.0,0,347996,0200,8
00,0.0,0,347996,0000,0
01,0.0,0,347996,0100,4
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
12,0.0,1,347996,1201,21
22,0.0,1,347996,2201,33
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
11,0.0,1,347996,1101,17
00,0.0,1,347996,0001,1
01,0.0,1,347996,0101,5
11,0.0,1,347996,1101,17
21,0.0,1,347996,2101,29
00,0.0,1,347996,0001,1
10,0.0,1,347996,1001,13
11,0.0,1,347996,1101,17
12,0.0,1,347996,1201,21
22,0.0,1,347996,2201,33
00,0.0,0,347996,0000,0
01,0.0,0,347996,0100,4
11,0.0,0,347996,1100,16
12,0.0,0,347996,1200,20
00,0.0,0,347996,0000,0
10,0.0,0,347996,1000,12
11,0.0,0,347996,1100,16
00,0.0,0,347996,0000,0
01,0.0,0,347996,0100,4
11,0.0,0,347996,1100,16
12,0.0,0,347996,1200,20
22,0.0,0,347996,2200,32
00,0.0,0,347996,0000,0
00,1.0,1,347996,0011,3
10,1.0,1,347996,1011,15
20,1.0,1,347996,2011,27
30,1.0,1,347996,3011,39
31,1.0,1,347996,3111,43
32,1.0,1,347996,3211,47
00,1.0,1,347996,0011,3
01,1.0,1,347996,0111,7
11,1.0,1,347996,1111,19
21,1.0,1,347996,2111,31
22,1.0,1,347996,2211,35
00,1.0,1,347996,0011,3
01,1.0,1,347996,0111,7
00,1.0,1,347996,0011,3
01,1.0,1,347996,0111,7
11,1.0,1,347996,1111,19
21,1.0,1,347996,2111,31
22,1.0,1,347996,2211,35
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
02,1.0,0,348065,0210,10
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
20,0.0,1,348065,2001,25
21,0.0,1,348065,2101,29
22,0.0,1,348065,2201,33
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
11,0.0,1,348065,1101,17
12,0.0,1,348065,1201,21
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
20,0.0,1,348065,2001,25
30,0.0,1,348065,3001,37
31,0.0,1,348065,3101,41
32,0.0,1,348065,3201,45
32,0.0,1,348065,3201,45
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
11,0.0,1,348065,1101,17
12,0.0,1,348065,1201,21
12,0.0,1,348065,1201,21
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
11,1.0,0,348065,1110,18
00,1.0,0,348065,0010,2
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
20,1.0,0,348065,2010,26
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
20,1.0,0,348065,2010,26
30,1.0,0,348065,3010,38
31,1.0,0,348065,3110,42
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
32,1.0,0,348065,3210,46
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
12,0.0,1,348065,1201,21
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
20,0.0,1,348065,2001,25
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
22,1.0,0,348065,2210,34
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
20,1.0,0,348065,2010,26
30,1.0,0,348065,3010,38
31,1.0,0,348065,3110,42
32,1.0,0,348065,3210,46
32,1.0,0,348065,3210,46
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
00,1.0,0,348065,0010,2
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
11,0.0,1,348065,1101,17
12,0.0,1,348065,1201,21
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
32,0.0,1,348065,3201,45
00,0.0,1,348065,0001,1
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
11,0.0,1,348065,1101,17
21,0.0,1,348065,2101,29
31,0.0,1,348065,3101,41
32,0.0,1,348065,3201,45
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
11,0.0,1,348065,1101,17
21,0.0,1,348065,2101,29
00,0.0,1,348065,0001,1
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
02,0.0,1,348065,0201,9
12,0.0,1,348065,1201,21
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
11,0.0,1,348065,1101,17
12,0.0,1,348065,1201,21
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
11,0.0,1,348065,1101,17
21,0.0,1,348065,2101,29
22,0.0,1,348065,2201,33
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
22,1.0,0,348065,2210,34
22,1.0,0,348065,2210,34
32,1.0,0,348065,3210,46
32,1.0,0,348065,3210,46
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
00,1.0,0,348065,0010,2
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
11,0.0,1,348065,1101,17
21,0.0,1,348065,2101,29
31,0.0,1,348065,3101,41
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
20,0.0,1,348065,2001,25
21,0.0,1,348065,2101,29
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
32,0.0,1,348065,3201,45
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
00,1.0,0,348065,0010,2
10,1.0,0,348065,1010,14
11,1.0,0,348065,1110,18
12,1.0,0,348065,1210,22
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
02,1.0,0,348065,0210,10
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
02,1.0,0,348065,0210,10
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
20,0.0,1,348065,2001,25
30,0.0,1,348065,3001,37
31,0.0,1,348065,3101,41
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
12,0.0,1,348065,1201,21
12,0.0,1,348065,1201,21
12,0.0,1,348065,1201,21
22,0.0,1,348065,2201,33
22,0.0,1,348065,2201,33
32,0.0,1,348065,3201,45
00,1.0,1,348065,0011,3
10,1.0,1,348065,1011,15
11,1.0,1,348065,1111,19
21,1.0,1,348065,2111,31
22,1.0,1,348065,2211,35
32,1.0,1,348065,3211,47
00,1.0,1,348065,0011,3
01,1.0,1,348065,0111,7
00,1.0,1,348065,0011,3
10,1.0,1,348065,1011,15
20,1.0,1,348065,2011,27
21,1.0,1,348065,2111,31
00,1.0,1,348065,0011,3
01,1.0,1,348065,0111,7
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
12,1.0,1,348065,1211,23
00,1.0,1,348065,0011,3
10,1.0,1,348065,1011,15
00,1.0,1,348065,0011,3
01,1.0,1,348065,0111,7
11,1.0,1,348065,1111,19
21,1.0,1,348065,2111,31
00,1.0,1,348065,0011,3
01,1.0,1,348065,0111,7
11,1.0,1,348065,1111,19
12,1.0,1,348065,1211,23
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
02,1.0,0,348065,0210,10
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
11,1.0,0,348065,1110,18
21,1.0,0,348065,2110,30
22,1.0,0,348065,2210,34
32,1.0,0,348065,3210,46
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
02,1.0,0,348065,0210,10
12,1.0,0,348065,1210,22
22,1.0,0,348065,2210,34
00,1.0,0,348065,0010,2
01,1.0,0,348065,0110,6
00,1.0,1,348065,0011,3
10,1.0,1,348065,1011,15
00,1.0,1,348065,0011,3
10,1.0,1,348065,1011,15
00,1.0,1,348065,0011,3
01,1.0,1,348065,0111,7
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
00,1.0,1,348065,0011,3
01,1.0,1,348065,0111,7
02,1.0,1,348065,0211,11
02,1.0,1,348065,0211,11
00,0.0,0,348065,0000,0
00,0.0,0,348065,0000,0
00,0.0,0,348065,0000,0
01,0.0,0,348065,0100,4
00,0.0,0,348065,0000,0
01,0.0,0,348065,0100,4
00,0.0,0,348065,0000,0
01,0.0,0,348065,0100,4
00,0.0,0,348065,0000,0
01,0.0,0,348065,0100,4
02,0.0,0,348065,0200,8
02,0.0,0,348065,0200,8
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
12,0.0,1,348065,1201,21
00,0.0,1,348065,0001,1
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
02,0.0,1,348065,0201,9
02,0.0,1,348065,0201,9
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
20,0.0,1,348065,2001,25
30,0.0,1,348065,3001,37
00,0.0,1,348065,0001,1
10,0.0,1,348065,1001,13
11,0.0,1,348065,1101,17
12,0.0,1,348065,1201,21
22,0.0,1,348065,2201,33
32,0.0,1,348065,3201,45
00,0.0,1,348065,0001,1
01,0.0,1,348065,0101,5
11,0.0,1,348065,1101,17
12,0.0,1,348065,1201,21
12,0.0,1,348065,1201,21
22,0.0,1,348065,2201,33
00,0.0,0,348065,0000,0
00,0.0,0,348065,0000,0
10,0.0,0,348065,1000,12
11,0.0,0,348065,1100,16
12,0.0,0,348065,1200,20
00,0.0,0,348065,0000,0
10,0.0,0,348065,1000,12
11,0.0,0,348065,1100,16
21,0.0,0,348065,2100,28
31,0.0,0,348065,3100,40
32,0.0,0,348065,3200,44
00,0.0,0,348065,0000,0
10,0.0,0,348065,1000,12
11,0.0,0,348065,1100,16
12,0.0,0,348065,1200,20
22,0.0,0,348065,2200,32
00,0.0,0,348065,0000,0
01,0.0,0,348065,0100,4
11,0.0,0,348065,1100,16
00,0.0,0,348065,0000,0
01,0.0,0,348065,0100,4
11,0.0,0,348065,1100,16
12,0.0,0,348065,1200,20
12,0.0,0,348065,1200,20
