ball_strike_count,all_star_player,inning_topbot,game_id,obs,code
02,0.0,1,233776,0201,9
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
20,0.0,0,233776,2000,24
21,0.0,0,233776,2100,28
31,0.0,0,233776,3100,40
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
11,0.0,0,233776,1100,16
00,0.0,0,233776,0000,0
01,0.0,0,233776,0100,4
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
00,0.0,1,233776,0001,1
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
11,0.0,1,233776,1101,17
12,0.0,1,233776,1201,21
00,0.0,1,233776,0001,1
10,0.0,1,233776,1001,13
20,0.0,1,233776,2001,25
30,0.0,1,233776,3001,37
31,0.0,1,233776,3101,41
32,0.0,1,233776,3201,45
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
02,0.0,1,233776,0201,9
12,0.0,1,233776,1201,21
00,0.0,0,233776,0000,0
01,0.0,0,233776,0100,4
11,0.0,0,233776,1100,16
12,0.0,0,233776,1200,20
22,0.0,0,233776,2200,32
22,0.0,0,233776,2200,32
32,0.0,0,233776,3200,44
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
20,0.0,0,233776,2000,24
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
20,0.0,0,233776,2000,24
21,0.0,0,233776,2100,28
22,0.0,0,233776,2200,32
22,0.0,0,233776,2200,32
00,0.0,0,233776,0000,0
01,0.0,0,233776,0100,4
11,0.0,0,233776,1100,16
12,0.0,0,233776,1200,20
22,0.0,0,233776,2200,32
32,0.0,0,233776,3200,44
32,0.0,0,233776,3200,44
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
20,0.0,0,233776,2000,24
30,0.0,0,233776,3000,36
00,0.0,0,233776,0000,0
01,0.0,0,233776,0100,4
02,0.0,0,233776,0200,8
12,0.0,0,233776,1200,20
22,0.0,0,233776,2200,32
00,0.0,1,233776,0001,1
10,0.0,1,233776,1001,13
11,0.0,1,233776,1101,17
12,0.0,1,233776,1201,21
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
11,0.0,1,233776,1101,17
12,0.0,1,233776,1201,21
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
11,0.0,1,233776,1101,17
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
00,0.0,0,233776,0000,0
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
00,0.0,0,233776,0000,0
10,0.0,0,233776,1000,12
20,0.0,0,233776,2000,24
30,0.0,0,233776,3000,36
31,0.0,0,233776,3100,40
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
11,0.0,1,233776,1101,17
12,0.0,1,233776,1201,21
22,0.0,1,233776,2201,33
00,0.0,1,233776,0001,1
00,0.0,1,233776,0001,1
10,0.0,1,233776,1001,13
11,0.0,1,233776,1101,17
21,0.0,1,233776,2101,29
00,0.0,1,233776,0001,1
10,0.0,1,233776,1001,13
20,0.0,1,233776,2001,25
30,0.0,1,233776,3001,37
31,0.0,1,233776,3101,41
32,0.0,1,233776,3201,45
00,1.0,0,233776,0010,2
01,1.0,0,233776,0110,6
11,1.0,0,233776,1110,18
21,1.0,0,233776,2110,30
31,1.0,0,233776,3110,42
00,1.0,0,233776,0010,2
01,1.0,0,233776,0110,6
00,1.0,0,233776,0010,2
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
02,0.0,1,233776,0201,9
00,0.0,1,233776,0001,1
01,0.0,1,233776,0101,5
11,0.0,1,233776,1101,17
21,0.0,1,233776,2101,29
22,0.0,1,233776,2201,33
32,0.0,1,233776,3201,45
00,0.0,1,233776,0001,1
10,0.0,1,233776,1001,13
20,0.0,1,233776,2001,25
21,0.0,1,233776,2101,29
22,0.0,1,233776,2201,33
22,0.0,1,233776,2201,33
00,0.0,1,233776,0001,1
00,0.0,1,233776,0001,1
10,0.0,1,233776,1001,13
20,0.0,1,233776,2001,25
21,0.0,1,233776,2101,29
00,1.0,0,233776,0010,2
10,1.0,0,233776,1010,14
20,1.0,0,233776,2010,26
21,1.0,0,233776,2110,30
22,1.0,0,233776,2210,34
00,1.0,0,233776,0010,2
01,1.0,0,233776,0110,6
00,1.0,0,233776,0010,2
10,1.0,0,233776,1010,14
20,1.0,0,233776,2010,26
21,1.0,0,233776,2110,30
00,1.0,0,233776,0010,2
01,1.0,0,233776,0110,6
02,1.0,0,233776,0210,10
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
11,1.0,0,233834,1110,18
12,1.0,0,233834,1210,22
12,1.0,0,233834,1210,22
22,1.0,0,233834,2210,34
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
11,1.0,0,233834,1110,18
21,1.0,0,233834,2110,30
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
20,1.0,0,233834,2010,26
21,1.0,0,233834,2110,30
31,1.0,0,233834,3110,42
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
11,1.0,0,233834,1110,18
21,1.0,0,233834,2110,30
22,1.0,0,233834,2210,34
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
11,1.0,1,233834,1111,19
12,1.0,1,233834,1211,23
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
02,1.0,1,233834,0211,11
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
11,1.0,1,233834,1111,19
12,1.0,1,233834,1211,23
00,1.0,0,233834,0010,2
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
02,1.0,0,233834,0210,10
12,1.0,0,233834,1210,22
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
11,1.0,0,233834,1110,18
21,1.0,0,233834,2110,30
31,1.0,0,233834,3110,42
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
20,1.0,1,233834,2011,27
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
11,1.0,1,233834,1111,19
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
02,1.0,0,233834,0210,10
02,1.0,0,233834,0210,10
02,1.0,0,233834,0210,10
12,1.0,0,233834,1210,22
22,1.0,0,233834,2210,34
32,1.0,0,233834,3210,46
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
11,1.0,0,233834,1110,18
12,1.0,0,233834,1210,22
22,1.0,0,233834,2210,34
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
20,1.0,1,233834,2011,27
30,1.0,1,233834,3011,39
31,1.0,1,233834,3111,43
32,1.0,1,233834,3211,47
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
11,1.0,1,233834,1111,19
21,1.0,1,233834,2111,31
22,1.0,1,233834,2211,35
22,1.0,1,233834,2211,35
32,1.0,1,233834,3211,47
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
00,1.0,1,233834,0011,3
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
02,1.0,0,233834,0210,10
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
02,1.0,0,233834,0210,10
12,1.0,0,233834,1210,22
22,1.0,0,233834,2210,34
32,1.0,0,233834,3210,46
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
11,1.0,0,233834,1110,18
12,1.0,0,233834,1210,22
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
02,1.0,1,233834,0211,11
12,1.0,1,233834,1211,23
12,1.0,1,233834,1211,23
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
02,1.0,1,233834,0211,11
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
11,1.0,1,233834,1111,19
12,1.0,1,233834,1211,23
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
11,1.0,1,233834,1111,19
12,1.0,1,233834,1211,23
12,1.0,1,233834,1211,23
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
20,1.0,1,233834,2011,27
30,1.0,1,233834,3011,39
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
11,1.0,0,233834,1110,18
21,1.0,0,233834,2110,30
22,1.0,0,233834,2210,34
22,1.0,0,233834,2210,34
22,1.0,0,233834,2210,34
22,1.0,0,233834,2210,34
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
11,1.0,0,233834,1110,18
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
20,1.0,1,233834,2011,27
21,1.0,1,233834,2111,31
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
11,1.0,1,233834,1111,19
12,1.0,1,233834,1211,23
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
11,1.0,1,233834,1111,19
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,1,233834,0011,3
00,1.0,0,233834,0010,2
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
11,1.0,0,233834,1110,18
21,1.0,0,233834,2110,30
31,1.0,0,233834,3110,42
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
02,1.0,1,233834,0211,11
00,1.0,1,233834,0011,3
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,1.0,0,233834,0010,2
10,1.0,0,233834,1010,14
11,1.0,0,233834,1110,18
12,1.0,0,233834,1210,22
22,1.0,0,233834,2210,34
32,1.0,0,233834,3210,46
00,1.0,0,233834,0010,2
01,1.0,0,233834,0110,6
02,1.0,0,233834,0210,10
00,1.0,0,233834,0010,2
00,1.0,1,233834,0011,3
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
11,1.0,1,233834,1111,19
21,1.0,1,233834,2111,31
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
00,0.0,0,233834,0000,0
01,0.0,0,233834,0100,4
02,0.0,0,233834,0200,8
12,0.0,0,233834,1200,20
22,0.0,0,233834,2200,32
00,0.0,0,233834,0000,0
10,0.0,0,233834,1000,12
11,0.0,0,233834,1100,16
12,0.0,0,233834,1200,20
12,0.0,0,233834,1200,20
22,0.0,0,233834,2200,32
32,0.0,0,233834,3200,44
00,0.0,0,233834,0000,0
10,0.0,0,233834,1000,12
11,0.0,0,233834,1100,16
00,0.0,0,233834,0000,0
01,0.0,0,233834,0100,4
02,0.0,0,233834,0200,8
12,0.0,0,233834,1200,20
22,0.0,0,233834,2200,32
22,0.0,0,233834,2200,32
32,0.0,0,233834,3200,44
32,0.0,0,233834,3200,44
32,0.0,0,233834,3200,44
00,0.0,0,233834,0000,0
01,0.0,0,233834,0100,4
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
11,1.0,1,233834,1111,19
00,1.0,1,233834,0011,3
10,1.0,1,233834,1011,15
11,1.0,1,233834,1111,19
00,1.0,1,233834,0011,3
01,1.0,1,233834,0111,7
02,1.0,1,233834,0211,11
12,1.0,1,233834,1211,23
22,1.0,1,233834,2211,35
00,0.0,0,233834,0000,0
10,0.0,0,233834,1000,12
00,0.0,0,233834,0000,0
10,0.0,0,233834,1000,12
20,0.0,0,233834,2000,24
21,0.0,0,233834,2100,28
31,0.0,0,233834,3100,40
00,0.0,0,233834,0000,0
01,0.0,0,233834,0100,4
11,0.0,0,233834,1100,16
12,0.0,0,233834,1200,20
22,0.0,0,233834,2200,32
00,0.0,0,233834,0000,0
01,0.0,0,233834,0100,4
11,0.0,0,233834,1100,16
12,0.0,0,233834,1200,20
22,0.0,0,233834,2200,32
22,0.0,0,233834,2200,32
32,0.0,0,233834,3200,44
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
11,1.0,0,233874,1110,18
00,1.0,0,233874,0010,2
00,1.0,0,233874,0010,2
10,1.0,0,233874,1010,14
20,1.0,0,233874,2010,26
30,1.0,0,233874,3010,38
31,1.0,0,233874,3110,42
00,1.0,0,233874,0010,2
10,1.0,0,233874,1010,14
20,1.0,0,233874,2010,26
21,1.0,0,233874,2110,30
22,1.0,0,233874,2210,34
32,1.0,0,233874,3210,46
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
02,0.0,1,233874,0201,9
12,0.0,1,233874,1201,21
12,0.0,1,233874,1201,21
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
02,1.0,0,233874,0210,10
12,1.0,0,233874,1210,22
22,1.0,0,233874,2210,34
22,1.0,0,233874,2210,34
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
00,1.0,0,233874,0010,2
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
11,1.0,0,233874,1110,18
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
12,0.0,1,233874,1201,21
12,0.0,1,233874,1201,21
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
32,0.0,1,233874,3201,45
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
11,1.0,0,233874,1110,18
12,1.0,0,233874,1210,22
00,1.0,0,233874,0010,2
10,1.0,0,233874,1010,14
11,1.0,0,233874,1110,18
21,1.0,0,233874,2110,30
22,1.0,0,233874,2210,34
32,1.0,0,233874,3210,46
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
02,1.0,0,233874,0210,10
12,1.0,0,233874,1210,22
00,0.0,1,233874,0001,1
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
30,0.0,1,233874,3001,37
31,0.0,1,233874,3101,41
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
31,0.0,1,233874,3101,41
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,1,233874,0001,1
00,0.0,1,233874,0001,1
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
31,0.0,1,233874,3101,41
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
02,1.0,0,233874,0210,10
12,1.0,0,233874,1210,22
22,1.0,0,233874,2210,34
22,1.0,0,233874,2210,34
22,1.0,0,233874,2210,34
32,1.0,0,233874,3210,46
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
02,1.0,0,233874,0210,10
00,1.0,0,233874,0010,2
10,1.0,0,233874,1010,14
00,1.0,0,233874,0010,2
10,1.0,0,233874,1010,14
11,1.0,0,233874,1110,18
12,1.0,0,233874,1210,22
22,1.0,0,233874,2210,34
32,1.0,0,233874,3210,46
00,1.0,0,233874,0010,2
00,0.0,1,233874,0001,1
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
12,0.0,1,233874,1201,21
22,0.0,1,233874,2201,33
00,0.0,1,233874,0001,1
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
02,0.0,1,233874,0201,9
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
21,0.0,1,233874,2101,29
31,0.0,1,233874,3101,41
32,0.0,1,233874,3201,45
32,0.0,1,233874,3201,45
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
02,1.0,0,233874,0210,10
12,1.0,0,233874,1210,22
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
11,1.0,0,233874,1110,18
12,1.0,0,233874,1210,22
00,1.0,0,233874,0010,2
01,1.0,0,233874,0110,6
00,1.0,0,233874,0010,2
00,1.0,0,233874,0010,2
10,1.0,0,233874,1010,14
11,1.0,0,233874,1110,18
21,1.0,0,233874,2110,30
31,1.0,0,233874,3110,42
32,1.0,0,233874,3210,46
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,1,233874,0001,1
00,0.0,0,233874,0000,0
10,0.0,0,233874,1000,12
11,0.0,0,233874,1100,16
00,0.0,0,233874,0000,0
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
11,0.0,0,233874,1100,16
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
00,0.0,0,233874,0000,0
10,0.0,0,233874,1000,12
11,0.0,0,233874,1100,16
12,0.0,0,233874,1200,20
12,0.0,0,233874,1200,20
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
00,0.0,0,233874,0000,0
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
11,0.0,0,233874,1100,16
21,0.0,0,233874,2100,28
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
11,0.0,1,233874,1101,17
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
00,0.0,0,233874,0000,0
10,0.0,0,233874,1000,12
20,0.0,0,233874,2000,24
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
11,0.0,0,233874,1100,16
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
11,0.0,0,233874,1100,16
12,0.0,0,233874,1200,20
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
02,0.0,0,233874,0200,8
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
12,0.0,1,233874,1201,21
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
20,0.0,1,233874,2001,25
30,0.0,1,233874,3001,37
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
12,0.0,1,233874,1201,21
00,0.0,1,233874,0001,1
01,0.0,1,233874,0101,5
11,0.0,1,233874,1101,17
21,0.0,1,233874,2101,29
22,0.0,1,233874,2201,33
22,0.0,1,233874,2201,33
32,0.0,1,233874,3201,45
00,0.0,1,233874,0001,1
10,0.0,1,233874,1001,13
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
00,0.0,0,233874,0000,0
00,0.0,0,233874,0000,0
01,0.0,0,233874,0100,4
11,0.0,0,233874,1100,16
12,0.0,0,233874,1200,20
00,0.0,0,233874,0000,0
10,0.0,0,233874,1000,12
00,0.0,0,233874,0000,0
10,0.0,0,233874,1000,12
11,0.0,0,233874,1100,16
12,0.0,0,233874,1200,20
00,1.0,0,234046,0010,2
01,1.0,0,234046,0110,6
11,1.0,0,234046,1110,18
21,1.0,0,234046,2110,30
22,1.0,0,234046,2210,34
00,1.0,0,234046,0010,2
01,1.0,0,234046,0110,6
02,1.0,0,234046,0210,10
02,1.0,0,234046,0210,10
12,1.0,0,234046,1210,22
00,1.0,0,234046,0010,2
01,1.0,0,234046,0110,6
11,1.0,0,234046,1110,18
21,1.0,0,234046,2110,30
31,1.0,0,234046,3110,42
32,1.0,0,234046,3210,46
00,1.0,0,234046,0010,2
10,1.0,0,234046,1010,14
11,1.0,0,234046,1110,18
12,1.0,0,234046,1210,22
22,1.0,0,234046,2210,34
00,0.0,1,234046,0001,1
10,0.0,1,234046,1001,13
20,0.0,1,234046,2001,25
21,0.0,1,234046,2101,29
22,0.0,1,234046,2201,33
22,0.0,1,234046,2201,33
00,0.0,1,234046,0001,1
01,0.0,1,234046,0101,5
11,0.0,1,234046,1101,17
21,0.0,1,234046,2101,29
22,0.0,1,234046,2201,33
00,0.0,1,234046,0001,1
01,0.0,1,234046,0101,5
00,1.0,0,234046,0010,2
01,1.0,0,234046,0110,6
02,1.0,0,234046,0210,10
00,1.0,0,234046,0010,2
10,1.0,0,234046,1010,14
20,1.0,0,234046,2010,26
00,1.0,0,234046,0010,2
10,1.0,0,234046,1010,14
11,1.0,0,234046,1110,18
21,1.0,0,234046,2110,30
31,1.0,0,234046,3110,42
32,1.0,0,234046,3210,46
00,0.0,1,234046,0001,1
01,0.0,1,234046,0101,5
11,0.0,1,234046,1101,17
21,0.0,1,234046,2101,29
22,0.0,1,234046,2201,33
32,0.0,1,234046,3201,45
00,0.0,1,234046,0001,1
10,0.0,1,234046,1001,13
11,0.0,1,234046,1101,17
21,0.0,1,234046,2101,29
00,0.0,1,234046,0001,1
01,0.0,1,234046,0101,5
02,0.0,1,234046,0201,9
12,0.0,1,234046,1201,21
00,0.0,1,234046,0001,1
10,0.0,1,234046,1001,13
11,0.0,1,234046,1101,17
21,0.0,1,234046,2101,29
